자치구,교육지원청,학교급,학교명,학교_주소,위도,경도,대표_전화번호,홈페이지_URL,학교_학생수,학교_교원1인당학생수,교육복지우선지원여부_UI,위클래스_있음,전문상담교사_수,보건교사_수,진로상담실_있음,방과후교과프로그램수,방과후특기적성프로그램수
용산구,중부교육지원청,고등학교,보성여자고등학교,서울특별시 용산구 신흥로3가길 66. 보성여자고등학교 (용산동2가),37.5430815444968,126.984284175086,02  -6328-9686,http://bosung.sen.hs.kr,350,8.0,미해당,있음,0,2,있음,9.0,0.0
서초구,강남서초교육지원청,고등학교,서문여자고등학교,서울특별시 서초구 동광로12길 84(방배동). 서문여자고등학교 (방배동. 서문여자중고등학교),37.4889197255873,126.984545759343,02  -591 -4581,http://suhmoon.sen.hs.kr,874,11.4,미해당,있음,1,1,있음,5.0,0.0
은평구,서부교육지원청,고등학교,예일여자고등학교,서울특별시 은평구 연서로 117. 예일여자고등학교 (구산동),37.6109458980893,126.914792838283,02  -380 -0812,https://yale.hs.kr,816,10.7,해당,있음,1,1,있음,23.0,0.0
성북구,성북강북교육지원청,고등학교,한성여자고등학교,서울특별시 성북구 삼선교로16길 117. 한성여자고등학교 (삼선동2가),37.583064896247,127.011742675693,02  -742 -2845,http://www.hansung-g.hs.kr,511,9.6,미해당,있음,1,1,있음,5.0,1.0
강남구,강남서초교육지원청,고등학교,국립국악고등학교,서울특별시 강남구 개포로22길 65(개포동. 국악고등학교),37.4762397420077,127.051213825746,02  -3460-0500,http://gugak.sen.hs.kr,425,8.7,미해당,있음,1,0,있음,60.0,147.0
성북구,성북강북교육지원청,고등학교,대일외국어고등학교,서울특별시 성북구 서경로 116대일외국어고등학교 (정릉동),37.6133045933527,127.014175970968,02  -940 -1000,http://www.daeil.or.kr,720,11.3,미해당,없음,0,1,있음,38.0,1.0
중구,중부교육지원청,고등학교,이화여자외국어고등학교,서울특별시 중구 통일로4길 30(순화동),37.5655773233848,126.969641663889,02  -2176-1992,http://www.ewha-gfh.hs.kr,391,10.6,미해당,없음,0,1,있음,11.0,6.0
서초구,강남서초교육지원청,고등학교,서울웹툰애니메이션고등학교,서울특별시 서초구 과천대로 852-23(방배동),37.4694909673089,126.988245947982,02  -6011-4100,https://swas.sen.hs.kr,186,5.6,미해당,있음,0,1,있음,4.0,1.0
중구,중부교육지원청,고등학교,리라아트고등학교,서울특별시 중구 소파로2길 24(예장동),37.557134425502,126.988223480664,02  -775 -6546,http://www.lila.hs.kr,357,7.3,해당,있음,0,1,있음,12.0,0.0
강남구,강남서초교육지원청,고등학교,수도전기공업고등학교,서울특별시 강남구 개포로 410. 수도전기공업고등학교 (개포동),37.4849375350333,127.064478665219,02  -524 -9913,http://sudo.sen.hs.kr,536,5.9,미해당,있음,1,1,있음,28.0,10.0
마포구,서부교육지원청,고등학교,한세사이버보안고등학교,서울특별시 마포구 마포대로11길 44-80(아현동),37.5517396875369,126.952136379582,02  -362 -0134,http://hansei.sen.hs.kr,177,6.1,미해당,있음,0,1,있음,6.0,1.0
성북구,성북강북교육지원청,고등학교,서울동구고등학교,서울특별시 성북구 성북로8길 71. 서울동구고등학교 (성북동),37.5941065881018,127.008215538987,02  -2170-8683,http://donggoo.sen.hs.kr,380,6.7,미해당,있음,1,1,있음,1.0,8.0
은평구,서부교육지원청,고등학교,선일빅데이터고등학교,서울특별시 은평구 갈현로29길 27. 선일빅데이터고등학교 (갈현동),37.6203042094228,126.911993073275,02  -352 -8025,https://bigdate.sen.hs.kr,290,5.4,미해당,있음,1,1,있음,1.0,0.0
성북구,성북강북교육지원청,고등학교,고명외식고등학교,서울특별시 성북구 북악산로 870(돈암동),37.597674141541,127.019187491701,02  -928 -8366,http://komyung.sen.hs.kr,448,8.6,해당,있음,0,1,있음,3.0,8.0
종로구,중부교육지원청,고등학교,대동세무고등학교,서울특별시 종로구 계동길 84-10(계동),37.5815827310558,126.987951316186,070 -8685-5706,http://daedong.sen.hs.kr,447,8.0,미해당,있음,1,1,있음,17.0,4.0
은평구,서부교육지원청,중학교,은평문화예술정보학교,서울특별시 은평구 가좌로 208. 은평문화예술정보학교 (응암동. 은평문화예술정보학교),37.5895224059645,126.919265533812,02  -3152-5700,https://ep.sen.sc.kr,0,0.0,미해당,있음,0,1,있음,1.0,4.0
중랑구,동부교육지원청,중학교,면목중학교,서울특별시 중랑구 용마산로70길 37. 면목중학교 (면목동),37.5830114568556,127.096589314058,02  -437 -0292,http://myonmok.sen.ms.kr,465,13.3,해당,있음,0,1,있음,7.0,8.0
중랑구,동부교육지원청,중학교,중랑중학교,서울특별시 중랑구 동일로140길 33. 중랑중학교 (중화동),37.6053543032855,127.080801743129,02  -437 -5312,http://joongrang.sen.ms.kr,394,12.3,해당,있음,1,1,있음,10.0,6.0
중랑구,동부교육지원청,중학교,태릉중학교,서울특별시 중랑구 공릉로2길 60-25(묵동),37.6125319131001,127.083435549639,02  -973 -5551,http://taereung.sen.ms.kr,362,11.0,해당,있음,2,1,있음,6.0,8.0
은평구,서부교육지원청,중학교,상신중학교,서울특별시 은평구 증산로15길 61(신사동. 상신중학교),37.5897854748773,126.906424934661,02  -305 -5139,http://sangsin.sen.ms.kr,370,11.2,해당,있음,0,1,있음,2.0,4.0
마포구,서부교육지원청,중학교,성산중학교,서울특별시 마포구 성지1길 32-13(합정동),37.5473163695853,126.916562846457,02  -332 -0306,http://sungsan.sen.ms.kr,430,10.8,해당,있음,0,1,있음,8.0,6.0
마포구,서부교육지원청,중학교,서울여자중학교,서울특별시 마포구 백범로25길 34. 서울여자중학교 (염리동),37.5478000312208,126.94902525222,02  -716 -5041,https://seoul.sen.ms.kr,658,12.0,해당,있음,1,1,있음,1.0,6.0
은평구,서부교육지원청,중학교,진관중학교,서울특별시 은평구 진관4로 36(진관동),37.6442556363265,126.925727657672,02  -383 -5378,http://jingwan.sen.ms.kr,1001,13.5,해당,있음,0,2,있음,0.0,12.0
서대문구,서부교육지원청,중학교,인창중학교,서울특별시 서대문구 경기대로 65. 인창중학교 (충정로2가. 인창중 ·고등학교),37.564885131451,126.964023197643,02  -300 -4500,https://ic.sen.ms.kr/,298,9.6,해당,있음,0,1,있음,0.0,3.0
영등포구,남부교육지원청,중학교,대영중학교,서울특별시 영등포구 도림로80가길 14(신길동.대영중학교),37.5034378363342,126.905208015838,02  -848 -7781,http://daeyoung.sen.ms.kr,633,12.4,해당,있음,1,1,있음,2.0,6.0
금천구,남부교육지원청,중학교,세일중학교,서울특별시 금천구 시흥대로147길 34(독산동),37.4745944107703,126.895368861106,02  -856 -0868,http://seil.sen.ms.kr,335,11.6,해당,있음,0,1,있음,0.0,2.0
금천구,남부교육지원청,중학교,시흥중학교,서울특별시 금천구 시흥대로38길 60. 시흥중학교 (시흥동),37.4462950730433,126.905082280209,02  -895 -2302,http://shiheung.sen.ms.kr,573,12.2,해당,있음,1,2,있음,0.0,6.0
구로구,남부교육지원청,중학교,신도림중학교,서울특별시 구로구 경인로63길 74. 신도림중학교 (신도림동),37.5107407265629,126.884807054238,02  -2676-1992,http://sindorim.sen.ms.kr,1041,14.3,해당,있음,0,1,있음,0.0,5.0
구로구,남부교육지원청,중학교,경인중학교,서울특별시 구로구 경인로 301. 경인중학교(개봉동. 경인중학교),37.4984656617815,126.853672529481,02  -2612-3471,http://kyeongin.sen.ms.kr,612,12.8,해당,있음,1,1,있음,3.0,8.0
금천구,남부교육지원청,중학교,동일중학교,서울특별시 금천구 탑골로10길 45(시흥동. 동일중학교),37.4519206711218,126.915824008297,070 -7703-8058,https://dongil.sen.ms.kr,510,12.4,해당,없음,0,1,있음,0.0,5.0
도봉구,북부교육지원청,중학교,노곡중학교,서울특별시 도봉구 노해로70길 95(창동.노곡중학교),37.6488025057469,127.053743652903,02  -996 -5232,http://nogok.sen.ms.kr,346,11.9,해당,있음,0,1,있음,0.0,3.0
도봉구,북부교육지원청,중학교,방학중학교,서울특별시 도봉구 시루봉로 188. 방학중학교 (방학동),37.6654512192487,127.030859014878,02  -956 -8343,http://banghak.sen.ms.kr,374,11.3,해당,있음,1,1,있음,0.0,2.0
노원구,북부교육지원청,중학교,상원중학교,서울특별시 노원구 수락산로 182(상계동),37.6717249831458,127.059783582989,02  -930 -0761,http://sangwon.sen.ms.kr,350,12.1,해당,있음,0,1,있음,0.0,4.0
노원구,북부교육지원청,중학교,신상중학교,서울특별시 노원구 동일로216길 42(상계동.신상중학교),37.6519030829222,127.063986916145,02  -932 -0595,http://sinsang.sen.ms.kr,279,9.0,해당,있음,0,1,있음,0.0,3.0
도봉구,북부교육지원청,중학교,창일중학교,서울특별시 도봉구 노해로66길 60(창동.창일중학교),37.6489885948239,127.046444592356,02  -994 -5934,http://changil.sen.ms.kr,603,13.1,해당,있음,1,1,있음,0.0,4.0
노원구,북부교육지원청,중학교,한천중학교,서울특별시 노원구 공릉로 265(공릉동. 한천중학교),37.6312721593711,127.072117818679,02  -948 -5554,http://hancheon.sen.ms.kr,525,12.2,해당,있음,0,1,있음,0.0,3.0
도봉구,북부교육지원청,중학교,신도봉중학교,서울특별시 도봉구 도봉로115길 16(쌍문동),37.6495947287047,127.03324806776,02  -992 -3462,http://sindobong.sen.ms.kr,431,11.6,해당,있음,0,1,있음,0.0,14.0
노원구,북부교육지원청,중학교,수락중학교,서울특별시 노원구 동일로 1729. 수락중학교 (상계동),37.6831446942923,127.054808336792,02  -2092-1900,http://surak.sen.ms.kr,354,10.4,해당,있음,0,1,있음,0.0,4.0
용산구,중부교육지원청,중학교,오산중학교,서울특별시 용산구 보광로7길 17(보광동.오산중학교),37.5235805097988,127.000887240982,02  -799 -9400,http://osan.sen.ms.kr,263,9.4,해당,있음,1,1,있음,0.0,3.0
종로구,중부교육지원청,중학교,상명대학교사범대학부속여자중학교,서울특별시 종로구 홍지문2길 20(홍지동),37.604108905882,126.955159496571,02  -6953-8670,http://sangmyung-agm.sen.ms.kr,233,9.3,미해당,있음,1,1,있음,5.0,4.0
송파구,강동송파교육지원청,중학교,가원중학교,서울특별시 송파구 중대로10길 40-18(가락동),37.4909683312292,127.122978948911,02  -409 -2179,http://gawon.sen.ms.kr,427,11.2,해당,있음,0,1,있음,0.0,3.0
송파구,강동송파교육지원청,중학교,아주중학교,서울특별시 송파구 올림픽로4길 69. 아주중학교 (잠실동),37.5052044945698,127.076298941322,02  -415 -1697,http://aju.sen.ms.kr,510,12.1,해당,있음,0,1,있음,1.0,1.0
송파구,강동송파교육지원청,중학교,풍성중학교,서울특별시 송파구 강동대로2길 27(풍납동. 풍성중학교),37.5252777887983,127.113130689958,02  -2224-7700,http://pungsung.sen.ms.kr,308,10.3,해당,있음,0,2,있음,0.0,2.0
강동구,강동송파교육지원청,중학교,한산중학교,서울특별시 강동구 풍성로 251(둔촌동. 한산중학교),37.5289027355132,127.140303398101,02  -474 -4903,http://hansan.sen.ms.kr,722,12.7,해당,있음,1,1,있음,0.0,3.0
송파구,강동송파교육지원청,중학교,송례중학교,서울특별시 송파구 위례순환로 429(장지동),37.4778330100686,127.13973449828,02  -2144-2800,http://songrye.sen.ms.kr,1216,12.4,미해당,있음,1,2,있음,2.0,5.0
강동구,강동송파교육지원청,중학교,강빛중학교,서울특별시 강동구 아리수로93다길 1(강일동) 강빛초중이음학교,37.5743433210453,127.170774922577,02  -6951-3964,http://gbm.sen.ms.kr,340,8.7,미해당,있음,2,1,있음,0.0,0.0
양천구,강서양천교육지원청,중학교,신월중학교,서울특별시 양천구 남부순환로29길 25. 신월중학교 (신월동),37.5404619448842,126.828389031623,02  -2601-4254,http://sinwol.sen.ms.kr,768,12.8,해당,있음,1,1,있음,0.0,7.0
양천구,강서양천교육지원청,중학교,월촌중학교,서울특별시 양천구 목동서로 31(목동.서울월촌중학교),37.5370651782493,126.88275880551,02  -2648-8570,http://wolchonnet.sen.ms.kr,1427,15.0,미해당,있음,0,3,있음,1.0,5.0
강서구,강서양천교육지원청,중학교,마포중학교,서울특별시 강서구 화곡로 403(등촌동),37.5600277060889,126.85286487714,02  -3663-2591,http://mapo.sen.ms.kr,408,11.3,해당,있음,1,1,있음,0.0,6.0
양천구,강서양천교육지원청,중학교,양정중학교,서울특별시 양천구 안양천로 1039(목동. 양정고등학교),37.5353922607054,126.887734285049,02  -2649-7077,http://.ycsc.sen.ms.kr,513,15.1,미해당,있음,0,1,있음,2.0,5.0
강남구,강남서초교육지원청,중학교,압구정중학교,서울특별시 강남구 압구정로 225. 압구정중학교 (압구정동.압구정중학교),37.5302422355471,127.033002687736,02  -543 -1393,http://apgujeong.sen.ms.kr,429,11.9,미해당,있음,2,1,있음,1.0,6.0
강남구,강남서초교육지원청,중학교,대청중학교,서울특별시 강남구 양재천로 321(대치동. 대청중학교),37.490348545788,127.058033515123,02  -553 -9830,http://daecheong.sen.ms.kr,1105,17.3,미해당,있음,1,1,있음,0.0,4.0
강남구,강남서초교육지원청,중학교,대치중학교,서울특별시 강남구 남부순환로378길 39(도곡동.대치중학교),37.4845775128634,127.047065232332,02  -572 -9781,http://daechi.sen.ms.kr,626,13.3,해당,있음,1,1,있음,0.0,8.0
서초구,강남서초교육지원청,중학교,서일중학교,서울특별시 서초구 서운로21길 2(서초동.서일중학교),37.4985298571843,127.023220688907,02  -3482-9663,http://seoil.sen.ms.kr,1047,14.5,해당,있음,2,2,있음,1.0,5.0
강남구,강남서초교육지원청,중학교,언주중학교,서울특별시 강남구 선릉로116길 57. 언주중학교,37.5146531581428,127.046683245003,02  -514 -7174,http://eonju.sen.ms.kr,969,14.5,해당,있음,1,2,있음,1.0,9.0
서초구,강남서초교육지원청,중학교,원촌중학교,서울특별시 서초구 사평대로45길 10(반포동.원촌중학교),37.5063251046839,127.014699724248,02  -3482-6053,http://wonchon.sen.ms.kr,1222,15.5,미해당,있음,0,2,있음,0.0,8.0
강남구,강남서초교육지원청,중학교,청담중학교,서울특별시 강남구 압구정로61길 36(청담동.청담중학교),37.5286597910311,127.044810120535,02  -511 -5151,http://cheongdam.sen.ms.kr,353,12.2,해당,있음,0,1,있음,1.0,3.0
강남구,강남서초교육지원청,중학교,휘문중학교,서울특별시 강남구 역삼로 541(대치동),37.5052894535671,127.061993880621,02  -500 -9700,http://whimoon.sen.ms.kr,827,18.0,미해당,있음,0,1,있음,1.0,8.0
관악구,동작관악교육지원청,중학교,관악중학교,서울특별시 관악구 남부순환로237길 60. 관악중학교 (봉천동),37.4812582784976,126.961912338875,02  -889 -1782,http://gwanak.sen.ms.kr,267,9.2,해당,있음,1,1,있음,0.0,2.0
관악구,동작관악교육지원청,중학교,신림중학교,서울특별시 관악구 신림로 40(신림동.신림중학교),37.4703273364656,126.946003990797,02  -882 -1929,http://shillim.sen.ms.kr,274,9.4,해당,있음,1,2,있음,0.0,1.0
동작구,동작관악교육지원청,중학교,영등포중학교,서울특별시 동작구 등용로8길 5. 영등포중학교 (대방동),37.5080854131193,126.933143709837,02  -815 -6572,http://yeongdeungpo.sen.ms.kr,231,7.2,해당,있음,2,1,있음,4.0,4.0
관악구,동작관악교육지원청,중학교,서울문영여자중학교,서울특별시 관악구 관악로 85. 서울문영여자중학교 (봉천동),37.4729045674501,126.950918062755,02  -871 -8921,http://smy.sen.ms.kr,199,7.1,해당,있음,2,1,있음,0.0,0.0
성동구,성동광진교육지원청,중학교,경수중학교,서울특별시 성동구 뚝섬로13길 14(성수동2가),37.5395090367488,127.059271203056,02  -464 -0675,http://gsu.sen.ms.kr,244,9.0,해당,있음,1,1,있음,0.0,0.0
